DateTime,Entries,UniqueIPs
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,64,194816
1438136187,64,194816
1438136187,64,194816
1440631768,66,194048
1440631768,66,194048
1443512099,63,194048
1446103148,60,192256
1448836885,59,192000
1456617637,58,189952
1459215119,55,189184
1461880281,56,189440
1472424244,55,189184
1475106770,55,189952
1477611060,57,190976
1479089381,56,190208
1480463219,55,189952
1481597487,55,189952
1483056452,54,189696
1485219556,55,189952
1488152366,56,190976
1490917929,57,191232
1493318955,58,191488
1496154684,59,191744
1498709715,57,191232
1501291994,59,192512
1503993911,60,192256
1506621513,60,188416
1509242222,61,192512
1510612529,62,192768
1511913666,54,192256
1514507841,55,184320
1519685203,57,185088
1521068847,58,185344
1522340070,59,185600
1525042003,59,186368
1527721309,63,189184
1527721309,63,189184
1527721309,63,189184
1527721309,63,189184
1527721309,63,189184
1527721309,63,189184
1530232714,64,189440
1532913201,63,187392
