DateTime,Entries,UniqueIPs
1531356037,3857,3857
1531368635,3569,3569
1531381236,3351,3351
1531392036,3311,3311
1531403437,3413,3413
1531413636,3434,3434
1531424437,3515,3515
1531434036,3633,3633
1531443036,3620,3620
1531454435,3326,3326
1531464636,3221,3221
1531475435,3123,3123
1531486235,3147,3147
1531496436,3114,3114
1531506036,3289,3289
1531515637,3380,3380
1531524635,3448,3448
1531534235,3416,3416
1531546835,3151,3151
1531557635,3157,3157
1531567836,3199,3199
1531577436,3210,3210
1531585852,3235,3235
1531594911,3249,3249
1531604436,3314,3314
1531612836,3438,3438
1531623635,3325,3325
1531633835,3122,3122
1531642835,3231,3231
1531651836,3305,3305
1531661436,3326,3326
1531670435,3255,3255
1531679436,3359,3359
1531689035,3256,3256
1531698035,3322,3322
1531707635,3381,3381
1531717835,3255,3255
1531728035,3265,3265
1531738236,3194,3194
1531747234,3187,3187
1531756835,3130,3130
1531765836,3316,3316
1531774836,3258,3258
1531783835,3230,3230
1531794034,3102,3102
1531804835,2946,2946
1531815034,2934,2934
1531825240,2984,2984
1531835435,2909,2909
1531845634,2907,2907
1531855835,2952,2952
1531865435,2962,2962
1531873835,3149,3149
1531884635,2981,2981
1531893035,2996,2996
1531903237,3007,3007
1531914034,2855,2855
1531926034,2631,2631
1531933235,2804,2804
1531941035,2919,2919
1531951235,2923,2923
1531960234,2798,2798
1531969233,2723,2723
1531977633,2780,2780
1531986034,2905,2905
1531993235,2941,2941
1532002833,2908,2908
1532011233,2871,2871
1532020234,2881,2881
1532031634,2602,2602
1532041833,2603,2603
1532051433,2617,2617
1532061633,2558,2558
1532070632,2660,2660
1532078433,2685,2685
1532087434,2649,2649
1532096433,2615,2615
1532106047,2544,2544
1532115034,2575,2575
1532123434,2590,2590
1532132433,2550,2550
1532142033,2469,2469
1532149833,2464,2464
1532159433,2453,2453
1532167843,2485,2485
1532176833,2458,2458
1532185833,2476,2476
1532194833,2648,2648
1532204434,2656,2656
1532212834,2705,2705
1532219434,2688,2688
1532226633,2722,2722
1532234434,2667,2667
1532243433,2840,2840
1532252434,2797,2797
1532261434,2813,2813
1532269234,2831,2831
1532278234,2818,2818
1532287836,2814,2814
1532295634,2792,2792
1532304634,2801,2801
1532313635,2695,2695
1532320834,2642,2642
