DateTime,AddedIPs,RemovedIPs
1513039971,1,0
1513127093,0,1
1513214333,1,0
1513563159,0,1
1513650276,0,1
1513911885,0,1
1514697058,0,1
1515875205,0,1
1516660394,0,1
1516747491,1,0
1516835047,1,0
1519275815,0,1
1519537256,0,1
1519711405,0,1
1522546105,0,1
1526353317,1,0
1527225426,0,0
1527312708,0,0
1527400200,0,0
1527749095,1,0
1527836209,1,0
1527923342,1,0
1528271782,0,0
1529578605,1,0
1530406638,0,1
1530667962,1,0
1531539222,55735,0
1531626510,1,0
1531800931,1,0
1531888100,0,52333
1531975508,19,69
1532062625,11,113
1532149740,21,76
1532237187,13,104
1532324202,14,65
1532411302,24,86
1532498504,18,78
1532585814,19,91
1532672913,15,139
1532760272,19,138
1532847423,18,118
1532934776,15,125
1533022122,22,112
1533109226,11,82
1533196592,12,108
1533284069,14,115
1533371293,13,104
1533458752,30,63
1533545782,32,110
1533632906,27,101
1533720010,15,67
1533807269,21,68
1533894292,30,78
1533981383,12,76
1534068527,5,53
1534155632,8,50
1534242762,5,56
1534329877,7,44
1534416996,7,65
1534504161,8,45
1534591246,15,31
1534678404,24,24
1534765572,12,38
1534852621,18,34
1534939725,12,35
1535026864,17,55
