DateTime,AddedIPs,RemovedIPs
1512430360,1,0
1512474488,0,1
1512805312,1,0
1512849391,81,0
1512915684,1,0
1513026253,0,1
1513070181,0,1
1513114125,1,0
1513367828,1,0
1513456116,0,81
1513521867,0,1
1513675963,1,0
1513719895,0,1
1513808619,0,1
1514359750,0,1
1514756233,1,0
1514888462,0,1
1515341555,0,1
1515512201,1,0
1515556416,1,0
1516130683,0,1
1516182710,1,1
1516645247,1,0
1516778176,1,0
1516800277,0,1
1516932521,1,0
1517274267,0,1
1517384976,0,1
1517429081,1,0
1517539717,0,1
1517760167,1,0
1518004355,1,0
1518037675,0,1
1518368329,0,1
1518589699,0,1
1518658344,1,0
1519077393,1,0
1519276126,1,1
1519684172,0,1
1519860755,0,1
1519926265,1,0
1520114671,1,0
1520202760,1,0
1520533551,0,1
1520732450,0,1
1520875452,0,1
1523307085,0,0
1527356889,1,0
1527378874,0,0
1527620897,1,0
1527906496,0,0
1527928511,0,0
1527951387,0,1
1527973848,0,0
1527996216,0,0
1528018091,1,0
1528303938,0,0
1528326772,0,1
1528591215,0,1
1529118981,1,0
1529449020,1,0
1529866336,0,1
1530031471,0,1
1530355454,1,0
1530422667,1,0
1531039223,0,1
1531302995,1,0
1531523795,1125,0
1531545873,16492,0
1531865773,0,16484
1531887624,3,107
1531909469,0,16
1531931354,2,36
1531953641,5,21
1531975486,4,20
1531997372,0,26
1532019370,2,24
1532041228,3,690
1532063089,3,22
1532085170,5,32
1532107239,7,29
1532129093,3,22
1532151150,5,11
1532173227,2,5
1532195101,1,6
1532217379,3,4
1532239241,2,3
1532261307,1,4
1532283441,5,4
1532305462,4,3
1532327553,1,5
1532349635,3,4
1532371576,3,3
1532393599,3,4
1532415652,2,6
1532437719,7,1
1532459666,7,2
1532481915,6,3
1532503958,1,1
1532525801,3,2
1532547779,3,2
1532569707,2,5
1532591662,2,2
1532613974,3,2
1532635939,4,3
1532657986,3,0
1532679871,2,7
1532701935,4,2
1532723790,2,5
1532745874,2,5
1532767938,89,2
1532789805,5,1
1532811915,1,4
1532833953,1,2
1532856035,4,3
1532878363,1,1
1532900423,4,5
1532922492,6,2
1532944347,2,3
1532966564,0,3
1532988526,2,3
1533010603,2,4
1533032740,1,5
1533054785,2,6
1533076808,0,3
1533098687,5,1
1533120766,3,1
1533142849,2,0
1533164934,6,4
1533187058,3,0
1533209071,1,5
1533231159,7,4
1533253248,3,4
1533275308,2,2
1533297148,2,4
1533319135,4,3
1533341319,3,1
1533363404,3,86
1533385252,1,7
1533407556,3,2
1533429630,4,3
1533451480,1,2
1533473450,0,4
1533495638,1,5
1533517715,2,6
1533539887,2,4
1533561859,1,1
1533583722,4,5
1533605768,3,5
1533649979,6,2
1533672037,3,3
1533694106,3,5
1533715964,2,1
1533738090,4,3
1533760094,4,6
1533781958,2,3
1533804021,1,1
1533826119,1,4
1533847960,2,4
1533870281,3,1
1533892439,4,3
1533914415,1,2
1533936497,2,5
1533958586,1,6
1533980657,1,2
1534002729,2,0
1534024970,3,4
1534047163,1,3
1534069236,1,0
1534091296,1,1
1534113143,2,3
1534134997,2,0
1534157064,5,2
1534179136,2,1
1534201000,2,1
1534233884,6,3
1534255938,3,5
1534278033,2,2
1534299880,4,3
1534321968,0,1
1534344020,1,3
1534365867,2,4
1534387712,1,3
1534409773,1,1
1534432141,0,2
1534454194,1,2
1534476272,5,5
1534498365,3,4
1534520437,0,2
1534542431,1,3
1534564378,1,2
1534586466,0,2
1534608627,3,3
1534630973,4,4
1534652895,2,1
1534674998,0,2
1534697061,1,1
1534719213,1,2
1534741475,0,3
1534763580,0,5
1534785607,1,2
1534807450,1,2
1534829316,3,3
1534851608,1,4
1534873469,2,1
1534895575,4,0
1534928642,2,0
1534950520,2,1
1534972596,2,2
1534994690,1,1
1535038586,0,1
1535060658,1,3
1535082947,3,6
1535104846,2,4
