DateTime,Entries,UniqueIPs
1434197235,2318,203078656
1434283635,2318,203078656
1434283635,2318,203078656
1434456432,2320,203080704
1434542832,2321,203081728
1434629234,2322,203082752
1434629234,2322,203082752
1434629234,2322,203082752
1434715632,2321,203081728
1434802034,2322,203082752
1435061229,2323,203084800
1435752441,2324,203085056
1435838844,2320,203080960
1435925231,2322,203083008
1436011633,2323,203084032
1436357235,2321,203081984
1436530034,2322,203083008
1436616437,2323,203084032
1436962042,2325,203087104
1437134840,2327,203089152
1437307639,2328,203090176
1437480442,2329,203091200
1437566840,2330,203092224
1437739633,2332,203094272
1437826038,2334,203096320
1438171637,2337,203100416
1438430834,2339,203102464
1438690037,2328,203090176
1438862836,2330,203081984
1438949235,2332,203084032
1439035640,2333,203085056
1439122061,2333,203085056
1439122061,2333,203085056
1439122061,2333,203085056
1439208442,2333,203085056
1439381237,2335,203087104
1439554041,2336,203088128
1439640436,2336,203088128
1439899637,2337,203088384
1440158843,2338,203089408
1440158843,2338,203089408
1440245241,2339,203091456
1440504438,2340,203092480
1440590838,2340,203092480
1440677238,2343,203095552
1440763639,2341,203092480
1441109235,2341,203084288
1441195631,2344,203087360
1441282034,2335,203077120
1441454835,2336,203078144
1442059634,2338,203080192
1442318841,2339,203081216
1443096438,2338,203080192
1443269240,2340,203082240
1443701235,2341,203083264
1443787639,2336,203077120
1444219636,2341,203105792
1444392440,2342,203106816
1444478841,2344,203108864
1444738037,2345,203109888
1444824441,2346,203110912
1444910840,2348,203113984
1444997241,2347,203112960
1445342838,2348,203113984
1445429241,2349,203115008
1445515642,2351,203118080
1445602049,2352,203119104
1445947632,2353,203120128
1446120433,2354,203121152
1446293231,2356,203120896
1447157234,2357,203121920
1447330034,2358,203122944
1447848451,2360,203124992
1448107632,2362,203127040
1448453236,2363,203127296
1448626036,2365,203128064
1448971638,2366,203129088
1449058037,2355,203116800
1449576434,2356,203117056
1449662831,2358,203119104
1449835633,2425,203065600
1450440431,2426,203066624
1450786029,2426,203066112
1450872443,2427,203066368
1451131635,2428,203067392
1451477227,2432,203071488
1451995628,2424,203063296
1452082027,2425,203063552
1452168428,2424,203062528
1452773231,2426,203064576
1453118828,2426,203064576
1453205231,2427,203065600
1453291628,2427,203065600
1453378031,2427,203065600
1453464429,2428,203066624
1453550832,2429,203067648
1453637228,2429,203067648
1453723630,2429,203067648
1453810031,2636,202976256
1454069232,2635,202975232
1454155631,2636,202976256
1454414837,2632,202972160
1454501231,2631,202971904
1454587633,2633,202973952
1455106028,2634,202974976
1455192428,2636,202977024
1455797229,2637,202978048
1455883630,2638,202979072
1455970028,2639,202980096
1456229231,2640,202981120
1456315628,2641,202982144
1456402028,2642,202983168
1456488429,2643,202984192
1456574828,2644,202985216
1456834083,2645,202986240
1456920439,2645,202986240
1457525231,2646,203051776
1457698029,2645,203050752
1457784429,2646,203051776
1458302829,2647,203052800
1459339631,2652,203218688
1459512429,2654,203220736
1459858029,2649,203215616
1460117231,2650,203215872
1460203629,2651,203216896
1460462834,2652,203217920
1460635632,2653,203218944
1460808431,2652,203218688
1461240435,2653,203219712
1461326831,2655,203221760
1461758834,2658,203224832
1461845234,2658,203224832
1462363631,2654,203219712
1463054832,2656,203350784
1463486834,2668,203342592
1463659633,2675,203393792
1464437235,2667,203382528
1464782834,2668,203383552
1464869232,2658,203370240
1465387634,2659,203371264
1465474034,2661,203364096
1465646832,2662,203365120
1466597234,2663,203365376
1466770034,2664,203366400
1467202033,2711,203230208
1467288434,2712,203232000
1467374840,2717,203230464
1467461235,2708,203221760
1467806835,2709,203222784
1467893235,2711,203353856
1467979632,2708,203350784
1469707634,2709,203351808
1470139636,2706,203347712
1470312438,2707,203348736
1470485235,2709,203350784
1471003642,2710,203351808
1471349237,2712,203369216
1471954040,2714,203393792
1472299636,2710,203391744
1472818056,2705,203385600
1473163653,2706,203386624
1473422845,2707,203387648
1473854835,2708,203388672
1474546040,2709,203389696
1474632440,2710,203390720
1474978038,2711,203391744
1475064435,2712,203522816
1475582841,2708,203517696
1475842040,2708,203518720
1477570039,2709,203584256
1478002040,2707,203582208
1478088440,2705,203580160
1478174838,2706,203580672
1478779641,2702,203120384
1478952441,2703,203121408
1479211638,2704,203122432
1479902843,2705,203123456
1480507656,2708,203255552
1481026037,2709,203256576
1481285244,2710,203257600
1481630872,2709,203256576
1481717243,2710,203257600
1481803662,2711,203258624
1481976447,2710,203257600
1482926850,2711,203258624
1483013276,2712,203259648
1483531657,2710,203257600
1484136448,2711,203258624
1485259660,2709,203256576
1485346038,2710,203257600
1485432468,2711,203258624
1485864476,2712,203259648
1485950863,2714,203260928
1486037287,2715,203293696
1486123660,2716,203294720
1486555689,2717,203295744
1486642060,2716,203293696
1486728460,2717,203294720
1486987671,2716,203293696
1489061259,2717,203294720
