DateTime,Entries,UniqueIPs
1534136174,2701,2701
1534138095,2706,2706
1534140024,2713,2713
1534141950,2730,2730
1534143860,2737,2737
1534145784,2736,2736
1534147694,2732,2732
1534149622,2746,2746
1534152038,2761,2761
1534153932,2748,2748
1534155855,1516,1516
1534157783,1510,1510
1534159694,2045,2045
1534161898,2067,2067
1534163774,2077,2077
1534165703,2085,2085
1534167622,2094,2094
1534169802,2102,2102
1534171695,2101,2101
1534173617,2094,2094
1534175536,2092,2092
1534177458,2094,2094
1534179380,2106,2106
1534181291,2120,2120
1534183232,2157,2157
1534185148,2155,2155
1534187060,2142,2142
1534188984,2143,2143
1534190896,2134,2134
1534192818,2136,2136
1534194738,2132,2132
1534196663,2137,2137
1534198580,2138,2138
1534200498,2130,2130
1534202412,2623,2623
1534204579,2622,2622
1534206493,2625,2625
1534208450,2623,2623
1534210351,2617,2617
1534212266,2610,2610
1534214185,2589,2589
1534216128,2576,2576
1534218032,2563,2563
1534219955,2558,2558
1534221856,2559,2559
1534223788,2565,2565
1534225696,2574,2574
1534227649,2585,2585
1534229544,2575,2575
1534231459,2616,2616
1534233383,2626,2626
1534235292,2649,2649
1534237258,2652,2652
1534239150,2643,2643
1534241062,1293,1293
1534242973,1323,1323
1534244907,1945,1945
1534246814,1923,1923
1534248761,1917,1917
1534250649,1923,1923
1534252819,1935,1935
1534254750,1947,1947
1534256653,1951,1951
1534258831,1964,1964
1534260751,1965,1965
1534262666,1960,1960
1534264574,1958,1958
1534266509,1963,1963
1534268418,1969,1969
1534270452,1969,1969
1534272257,1959,1959
1534274192,1949,1949
1534276095,1943,1943
1534278030,1939,1939
1534279952,1929,1929
1534281856,1908,1908
1534283779,1899,1899
1534285694,1913,1913
1534287653,2482,2482
1534289558,2457,2457
1534291471,2447,2447
1534293632,2443,2443
1534295551,2458,2458
1534297471,2481,2481
1534299378,2508,2508
1534301308,2513,2513
1534303235,2523,2523
1534305141,2527,2527
1534307069,2518,2518
1534308975,2533,2533
1534310901,2532,2532
1534312840,2533,2533
1534314784,2530,2530
1534316666,2528,2528
1534318571,2522,2522
1534320509,2524,2524
1534322414,2579,2579
1534324369,2574,2574
1534326251,2560,2560
1534328197,1408,1408
1534330093,1406,1406
1534332025,1972,1972
1534333936,1983,1983
1534335861,1980,1980
1534337782,1988,1988
1534339696,1989,1989
1534341638,1999,1999
1534343559,2009,2009
1534345465,2025,2025
1534347386,2031,2031
1534349583,2039,2039
1534351462,2036,2036
1534353382,2038,2038
1534355314,2030,2030
1534357219,2030,2030
1534359145,2023,2023
1534361052,2019,2019
1534362984,2009,2009
1534365149,1984,1984
1534367068,1981,1981
1534368996,2027,2027
1534370897,2022,2022
1534372810,1992,1992
1534374757,2522,2522
1534376660,2527,2527
1534378920,2534,2534
1534381258,2532,2532
1534383140,2528,2528
1534385054,2530,2530
1534386980,2550,2550
1534389145,2550,2550
1534391065,2551,2551
1534392975,2550,2550
1534394895,2550,2550
1534396822,2544,2544
1534398745,2533,2533
1534400654,2537,2537
1534402583,2530,2530
1534404492,2532,2532
1534406434,2507,2507
1534408340,2489,2489
1534410269,2483,2483
1534412171,2502,2502
1534414094,1299,1299
1534416018,1297,1297
1534417940,1859,1859
1534419876,1882,1882
1534421774,1881,1881
1534423938,1894,1894
1534425864,1904,1904
1534427768,1946,1946
1534429699,1945,1945
1534432123,1966,1966
1534434013,1976,1976
1534435941,1982,1982
1534437865,1983,1983
1534439781,1987,1987
1534441694,1997,1997
1534443620,2017,2017
1534445539,2009,2009
1534447457,2017,2017
1534449380,2021,2021
1534451296,2024,2024
1534453235,2018,2018
1534455151,2019,2019
1534457056,2018,2018
1534458985,2012,2012
1534460891,2509,2509
1534463798,2506,2506
1534465698,2497,2497
1534467643,2485,2485
1534469540,2487,2487
1534471470,2487,2487
1534473392,2497,2497
1534475315,2498,2498
1534477474,2489,2489
1534479378,2487,2487
1534481556,2481,2481
1534483454,2479,2479
1534485374,2483,2483
1534487297,2498,2498
1534489230,2503,2503
1534491150,2511,2511
1534493071,2508,2508
1534494972,2495,2495
1534496904,2496,2496
1534498819,2497,2497
1534500753,1389,1389
1534502659,1399,1399
1534504595,1927,1927
1534506495,1940,1940
1534508420,1944,1944
1534510348,1959,1959
1534512268,1969,1969
1534514178,1969,1969
1534516105,1964,1964
1534518038,1996,1996
1534520181,2014,2014
1534522154,2007,2007
1534524034,2016,2016
1534525940,2031,2031
1534527855,2036,2036
1534529808,2051,2051
1534531715,2068,2068
1534533858,2076,2076
1534535772,2081,2081
1534537708,2085,2085
1534539644,2092,2092
1534541787,2081,2081
1534543699,2076,2076
1534545642,2075,2075
1534547560,2530,2530
1534549966,2517,2517
1534551876,2554,2554
1534553768,2575,2575
