DateTime,Entries,UniqueIPs
1433333787,14912,869350332
1433333787,14912,869350332
1433333787,14912,869350332
1433333787,14912,869350332
1433333787,14912,869350332
1436356244,15143,870196862
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1438796967,15523,870922561
1441246525,15747,871453349
1444359278,15981,871795336
1446592594,16159,872603078
1449013155,16269,873903981
1452023189,16517,875388786
1454432278,16748,878527080
1456986150,17310,879967417
1459872962,17599,880531057
1460478568,17643,880621950
1462498435,17813,880961839
1465305233,18238,882296160
1467904696,18409,883713824
1470167278,19619,881421288
1473169220,17160,877229695
1473283131,19609,877901502
1475589293,21956,882899904
1478173292,22181,883382437
1481145897,22341,883875374
1483495873,22553,884428654
1486522156,22636,884887990
1488923495,22561,884831079
1491334704,22972,885795710
1493762773,23104,886219668
1496897415,23387,886694434
1499195950,23671,887746891
1501721110,23747,888293849
1504740224,24107,889403136
1507153338,24422,889766845
1509995749,24627,890357358
1512589748,24852,891240508
1515164180,25151,891836058
1518032614,25490,892397864
1520471040,25811,893213049
1522154355,26212,893351900
1522795262,24078,893530999
1522795262,26270,893526855
1525193298,24413,899608902
1525193298,24413,899608902
1525193298,24413,899608902
1525193298,24413,899608902
1525193298,24413,899608902
1525193298,24413,899608902
1528406399,24384,899787024
1530653065,24732,900410595
1533687433,24950,901208959
