DateTime,Entries,UniqueIPs
1502761937,50,50
1502847874,50,50
1502936658,50,50
1503021709,50,50
1503107071,50,50
1503195861,50,50
1503280901,50,50
1503369134,50,50
1503454095,50,50
1503542409,50,50
1503678012,50,50
1503762735,50,50
1503847927,50,50
1503933139,50,50
1504021929,50,50
1504107383,50,50
1504115055,50,50
1504195688,50,50
1504280416,50,50
1504365136,50,50
1504452488,50,50
1504541053,50,50
1504626009,50,50
1504715060,50,50
1504800039,50,50
1504884979,50,50
1504973769,50,50
1505058492,50,50
1505147053,50,50
1505232492,50,50
1505318463,50,50
1505403383,50,50
1505492416,50,50
1505577858,50,50
1505662570,50,50
1505751377,50,50
1505836570,50,50
1505925616,50,50
1506011528,50,50
1506096254,50,50
1506185290,50,50
1506270254,50,50
1506355212,50,50
1506444491,50,50
1506529212,50,50
1506614170,50,50
1506702983,50,50
1506790829,50,50
1506876006,50,50
1506961700,50,50
1507049533,50,50
1507134486,50,50
1507219702,50,50
1507306819,50,50
1507395627,50,50
1507480095,50,50
1507565300,50,50
1507654574,50,50
1507739535,50,50
1507825222,50,50
1507914501,50,50
1508000426,50,50
1508085613,50,50
1508174173,50,50
1508260335,50,50
1508345530,50,50
1508430007,50,50
1508519774,50,50
1508605460,50,50
1508690418,50,50
1508776813,50,50
1508866336,50,50
1508951775,50,50
1509036969,50,50
1509123373,50,50
1509208579,50,50
1509298094,50,50
1509383058,50,50
1509467777,50,50
1509554184,50,50
1509643214,50,50
1509728169,50,50
1509816727,50,50
1509901212,50,50
1509991461,50,50
1510076168,50,50
1510161134,50,50
1510247542,50,50
1510333934,50,50
1510422498,50,50
1510507455,50,50
1510592896,50,50
1510682180,50,50
1510767855,50,50
1510853299,50,50
1510938498,50,50
1511026095,50,50
1511111057,50,50
1511200091,50,50
1511285535,50,50
1511370499,50,50
1511456669,50,50
1511545697,50,50
1511630171,50,50
1511718729,50,50
1511803936,50,50
1511889612,50,50
1511975055,50,50
1512064818,50,50
1512150262,50,50
1512235692,50,50
1512324493,50,50
1512409462,50,50
1512494895,50,50
1512585384,50,50
1512669142,50,50
1512755773,50,50
1512841455,50,50
1512926410,50,50
1513017621,50,50
1513102576,50,50
1513187777,50,50
1513273218,50,50
1513359863,50,50
1513446253,50,50
1513535780,50,50
1513620489,50,50
1513705940,50,50
1513792331,50,50
1513879225,50,50
1513964896,50,50
1514053457,50,50
1514138894,50,50
1514223850,50,50
1514312889,50,50
1514395941,50,50
1514482336,50,50
1514571610,50,50
1514657839,50,50
1514743219,50,50
1514829375,50,50
1514914570,50,50
1515000981,50,50
1515088821,50,50
1515174734,50,50
1515260410,50,50
1515349217,50,50
1515435377,50,50
1515522017,50,50
1515608655,50,50
1515695297,50,50
1515780495,50,50
1515866423,50,50
1515954982,50,50
1516040653,50,50
1516125611,50,50
1516211778,50,50
1516301301,50,50
1516384825,50,50
1516470507,50,50
1516558814,50,50
1516643528,50,50
1516732334,50,50
1516817778,50,50
1516906338,50,50
1516991789,50,50
1517079375,50,50
1517164574,50,50
1517250013,50,50
1517336175,50,50
1517424745,50,50
1517510661,50,50
1517595614,50,50
1517682013,50,50
1517767935,50,50
1517856975,50,50
1517941942,50,50
1518026652,50,50
1518115699,50,50
1518202824,50,50
1518289698,50,50
1518372494,50,50
1518459378,50,50
1518546015,50,50
1518632900,50,50
1518721231,50,50
1518804734,50,50
1518891130,50,50
1518979212,50,50
1519064170,50,50
1519150820,50,50
1519237217,50,50
1519325057,50,50
1519411208,50,50
1519497133,50,50
1519583525,50,50
1519673055,50,50
1519755851,50,50
1519846097,50,50
1519932017,50,50
1520017453,50,50
1520102657,50,50
1520187853,50,50
1520277848,50,50
1520363050,50,50
1520448732,50,50
1520533931,50,50
1520622495,50,50
1520707941,50,50
1520793856,50,50
1520879774,50,50
1520966021,50,50
1521055938,50,50
1521141377,50,50
1521226090,50,50
1521315382,50,50
1521400091,50,50
1521485051,50,50
1521574330,50,50
1521659294,50,50
1521744253,50,50
1521830409,50,50
1521919459,50,50
1522004887,50,50
1522090333,50,50
1522179368,50,50
1522262898,50,50
1522352413,50,50
1522439058,50,50
1522525210,50,50
1522610410,50,50
1522696087,50,50
1522785385,50,50
1522869132,50,50
1522956768,50,50
1523043857,50,50
1523129533,50,50
1523214253,50,50
1523302814,50,50
1523388980,50,50
1523474175,50,50
1523563221,50,50
1523649616,50,50
1523734333,50,50
1523821689,50,50
1523907614,50,50
1523992335,50,50
1524081376,50,50
1524168019,50,50
1524253689,50,50
1524338896,50,50
1524424095,50,50
